Tweet,followers,type,coordinates,City,State,time,epoch_time(EST),Sentiment,Result
"As you consider today's Cuba developments don't forget Castro's victims, those who've died, those in prison &amp; those in ex",2077,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308",Florida,US,12/17/2014 15:05,1418810758,0.020000011,p
FOX News now in the market for anyone to condemn President Obama's actions in Cuba as impeachable.,6460,Polygon,"-96.234587, 41.175884; -96.234587, 41.375558; -95.872275, 41.375558; -95.872275, 41.175884",Omaha,NE,12/17/2014 15:06,1418810770,-1.200000048,n
Can the President lift the ban on Trade with Cuba that CONGRESS put into place 51 yrs ago,1585,Polygon,"-84.820272, 38.403186; -84.820272, 42.327133; -80.518626, 42.327133; -80.518626, 38.403186",Ohio,US,12/17/2014 15:06,1418810793,-0.40744704,n
AP sources: Cuba releases US prisoner Alan Gross: American Alan Gross was released from a Cuban prison after five…,1455,Polygon,"-81.046876, 35.001706; -81.046876, 35.416412; -80.646695, 35.416412; -80.646695, 35.001706",Charlotte,NC,12/17/2014 15:07,1418810825,-0.980000019,n
"This Cuba thing is pretty big, though, and not because of the damn cigars.",454,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 15:07,1418810860,0.400000006,p
"But for real tho, if we get back in with Cuba, I can't wait for the only perk that matters. Cigars.",593,Polygon,"-86.912935, 33.294784; -86.912935, 33.476326; -86.607247, 33.476326; -86.607247, 33.294784",Hoover,AL,12/17/2014 15:08,1418810912,0.859950006,p
Cuba releases U.S. prisoner Alan Gross: A senior Obama administration official says Cuba has released American Alan…,1618,Polygon,"-86.348441, 39.631677; -86.348441, 39.927448; -85.937404, 39.927448; -85.937404, 39.631677",Indianapolis,IN,12/17/2014 15:08,1418810914,-1.50000006,n
AP sources: Cuba releases US prisoner Alan Gross: American Alan Gross has been released from a Cuban prison after…,1464,Polygon,"-115.384091, 36.129459; -115.384091, 36.336251; -115.062159, 36.336251; -115.062159, 36.129459",Las Vegas,NV,12/17/2014 15:08,1418810914,-0.980000019,n
Cuba releases US prisoner Alan Gross: Gross has been imprisoned for five years. He was released on humanitarian…,3155,Polygon,"-117.282538, 32.53962; -117.282538, 33.0804044; -116.9274403, 33.0804044; -116.9274403, 32.53962",San Diego,CA,12/17/2014 15:08,1418810914,-0.012142882,n
"U.S. Contractor Alan Gross released in prisoner swap with Cuba: U.S. contractor Alan Gross, held by the Cuban…",4713,Polygon,"-87.940033, 41.644102; -87.940033, 42.0230669; -87.523993, 42.0230669; -87.523993, 41.644102",Chicago,IL,12/17/2014 15:08,1418810916,-0.635999978,n
"News on Cuba is so exciting for future of baseball. Players with talent of Abreu, Puig, etc, may no longer have to risk lives",4571,Polygon,"-71.178586, 42.29466; -71.178586, 42.351818; -71.105725, 42.351818; -71.105725, 42.29466",Brookline,MA,12/17/2014 15:08,1418810931,0.735000014,p
"Huge day in US/Cuba relations. Well done, Mr. President! ThanksObama",260,Polygon,"-81.2445014, 28.489488; -81.2445014, 28.568794; -81.1256316, 28.568794; -81.1256316, 28.489488",Alafaya,FL,12/17/2014 15:09,1418810951,0.200000003,p
"Hydraulic scale: US finally moves to restore relations with Cuba, while the EU removes Hamas from its designation as a terrori",448,Polygon,"-87.877863, 42.677972; -87.877863, 42.799314; -87.770388, 42.799314; -87.770388, 42.677972",Racine,WI,12/17/2014 15:09,1418810965,0.5,p
"Welcome back! Cuba frees American prisoner Alan Gross, Obama officials confirm",606,Polygon,"-122.7900653, 45.421863; -122.7900653, 45.6509405; -122.471751, 45.6509405; -122.471751, 45.421863",Portland,OR,12/17/2014 15:09,1418810998,-1.800000072,n
"Cuba is not a terrorist state, they do not support terrorists. There is no reason they should be on the list.",274,Polygon,"-105.3017759, 39.953552; -105.3017759, 40.094411; -105.183597, 40.094411; -105.183597, 39.953552",Boulder,CO,12/17/2014 15:10,1418811035,0.600000024,p
Freedom of speech and free elections must be on the table as well end of tyranny in Cuba to end the many years of suf,413,Polygon,"-119.732263, 36.782957; -119.732263, 36.878641; -119.540115, 36.878641; -119.540115, 36.782957",Clovis,CA,12/17/2014 15:11,1418811071,-0.031095335,n
"Cuba releases U.S. prisoner: A senior Obama administration official says Cuba has released American Alan Gross, who…",2637,Polygon,"-98.778559, 29.141956; -98.778559, 29.693046; -98.302744, 29.693046; -98.302744, 29.141956",San Antonio,TX,12/17/2014 15:11,1418811092,-1.50000006,n
"Gross release by Cuba great news;however, swap sets terrible US policy precedent. Americans overseas are not",952,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 15:12,1418811137,0.50999999,p
"Instead of exploding cigars, poisoned pens, coups and invasions, our new policy towards Castro's Cuba will be unlimited Gerito",75,Polygon,"-82.292185, 41.401871; -82.292185, 41.4852105; -82.096884, 41.4852105; -82.096884, 41.401871",Lorain,OH,12/17/2014 15:13,1418811229,-0.321049362,n
I've always feared Disneyfication of Cuba once opened RT I can’t imagine how badly U.S. tourists would ruin Cuba.,2217,Polygon,"-86.348441, 39.631677; -86.348441, 39.927448; -85.937404, 39.927448; -85.937404, 39.631677",Indianapolis,IN,12/17/2014 15:14,1418811274,-0.041999996,n
Reasons to lift the cuba travel ban: Cuba is a classic car lover's Shangi-La,509,Polygon,"-75.280284, 39.871811; -75.280284, 40.13792; -74.955712, 40.13792; -74.955712, 39.871811",Philadelphia,PA,12/17/2014 15:15,1418811314,0.096276492,p
its another swap. 3 Cuban spys for 1 American who was serving 15 years for installing illegal internet in Cuba.,35,Polygon,"-122.0731031, 37.4946345; -122.0731031, 37.5634772; -121.987627, 37.5634772; -121.987627, 37.4946345",Newark,CA,12/17/2014 15:15,1418811322,-0.600000024,n
The President has instructed to initiate discussions on the re-establishment of diplomatic relations with Cuba. is this the en,330,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935",Manhattan,NY,12/17/2014 15:15,1418811345,0.224999994,p
right now the news is the US and Cuba have done a prisoner swap and both countries will have an announcement at n,747,Polygon,"-80.519851, 39.719801; -80.519851, 42.516072; -74.689517, 42.516072; -74.689517, 39.719801",Pennsylvania,US,12/17/2014 15:15,1418811347,-1.200000048,n
This is a great day. I can finally start planning my trip to Cuba,324,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935",Manhattan,NY,12/17/2014 15:16,1418811361,0.039789498,p
"Excited for the US to lift the travel ban to Cuba. If nothing else, to help break up the monotony of Iceland pics in my Instag",1177,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935",Manhattan,NY,12/17/2014 15:16,1418811369,-0.446101949,n
If we(USA) cared about freeing Cuba it would happen in 2-3 days. Only Cuban Americans care about that Island bei,512,Polygon,"-80.3563536, 25.806057; -80.3563536, 25.9094066; -80.252971, 25.9094066; -80.252971, 25.806057",Hialeah,FL,12/17/2014 15:16,1418811375,1.110000014,p
"I am hopeful that I will soon be able to return to Cuba legally. Why can we travel to China, Vietnam, even North Korea, but no",274,Polygon,"-105.3017759, 39.953552; -105.3017759, 40.094411; -105.183597, 40.094411; -105.183597, 39.953552",Boulder,CO,12/17/2014 15:18,1418811498,0.269999981,p
Obama makes smart move in beginning the process of making peace with Cuba.,610,Polygon,"-96.977527, 32.620678; -96.977527, 33.019039; -96.54598, 33.019039; -96.54598, 32.620678",Dallas,TX,12/17/2014 15:18,1418811510,1.145000041,p
sets a poor precedent for US policy.Prisoner swapping w/a state sponsor of terror and Cuba secures sanctions-easi,952,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 15:18,1418811527,-0.125,n
reporting that an embassy could be opened in the next few months Cuba,210,Polygon,"-80.095586, 40.3615796; -80.095586, 40.501198; -79.8657933, 40.501198; -79.8657933, 40.3615796",Pittsburgh,PA,12/17/2014 15:19,1418811567,0.054205,p
"Cuba is playing nice,does this mean we can finally get Cuban Cigars?",266,Polygon,"-95.823268, 29.522325; -95.823268, 30.1546646; -95.069705, 30.1546646; -95.069705, 29.522325",Houston,TX,12/17/2014 15:19,1418811593,0.5,p
Obama may end the embargo with Cuba. Eisenhower initiated the trade ban nearly 50 years ago.,103,Polygon,"-87.928206, 41.059959; -87.928206, 41.145902; -87.8129211, 41.145902; -87.8129211, 41.059959",Kankakee,IL,12/17/2014 15:20,1418811613,1.29627648,p
"In the coming months, we will re-establish an embassy in Havana- via White House official Cuba AlanGross",2130,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404",Miami,FL,12/17/2014 15:22,1418811742,0.449999988,p
"I'm glad that Cuba is not agreeing to release American fugitives who have sought asylum on the island. Assata Shakur, you are",274,Polygon,"-105.3017759, 39.953552; -105.3017759, 40.094411; -105.183597, 40.094411; -105.183597, 39.953552",Boulder,CO,12/17/2014 15:22,1418811753,0.160280868,p
AlanGross U.S. prisoner in Cuba was released this morning &amp; is in route to the USA. USCuba Freed,821,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404",Miami,FL,12/17/2014 15:22,1418811755,0,n
My Abuela hates Obama but loves Cuba. Don't know how this plays out,882,Polygon,"-96.977527, 32.620678; -96.977527, 33.019039; -96.54598, 33.019039; -96.54598, 32.620678",Dallas,TX,12/17/2014 15:23,1418811804,1.800000072,p
Absolutely amazing what's happening today.Cant believe it's happening.President Obama is changing his historical legacy in a m,210,Polygon,"-80.095586, 40.3615796; -80.095586, 40.501198; -79.8657933, 40.501198; -79.8657933, 40.3615796",Pittsburgh,PA,12/17/2014 15:24,1418811843,0.284752995,p
Hoy Obama dio el primer paso para el fin del embargo a Cuba. Histórico.,297,Polygon,"-122.436232, 47.4953154; -122.436232, 47.734561; -122.2249728, 47.734561; -122.2249728, 47.4953154",Seattle,WA,12/17/2014 15:24,1418811885,1,p
freecuba you just described insanity The way to free Cuba is peace and economic cooperation keeps the wolf away.,187,Polygon,"-80.147162, 25.7613083; -80.147162, 25.872623; -80.1187628, 25.872623; -80.1187628, 25.7613083",Miami Beach,FL,12/17/2014 15:26,1418811966,0.467500001,p
"Happy to learn that AlanGross is going home. Also glad to learn about the news of a possible new US/Cuba relationship, it's",1589,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 15:26,1418812016,0.383431315,p
Cuban cigar lovers rejoice! Obama now allows travelers easier access to Cuba. Can return with $100 worth of cigars,3422,Polygon,"-75.280284, 39.871811; -75.280284, 40.13792; -74.955712, 40.13792; -74.955712, 39.871811",Philadelphia,PA,12/17/2014 15:30,1418812218,0.980000019,p
The United States is going to start playing nice with Cuba again.,859,Polygon,"-104.832358, 40.374596; -104.832358, 40.454395; -104.638594, 40.454395; -104.638594, 40.374596",Greeley,CO,12/17/2014 15:30,1418812242,0.5,p
"Wow... for the first time in my lifetime, the US may have diplomatic relations with Cuba! awesome",139,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935",Manhattan,NY,12/17/2014 15:30,1418812244,0.752429008,p
“US and Cuba to start talks to normalise diplomatic ties ...,1496,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935",Manhattan,NY,12/17/2014 15:30,1418812257,0.130804002,p
Lessons from Cuba: We don't forgive or forget... Unless you got something to offer.,436,Polygon,"-76.232665, 42.574063; -76.232665, 42.624773; -76.121175, 42.624773; -76.121175, 42.574063",Cortland,NY,12/17/2014 15:31,1418812316,-0.479999989,n
Are you or your family personally affected by the Cuba deal? Let me know. We'll be discussing &amp; would love,4591,Polygon,"-179.231086, 17.623468; -179.231086, 71.434357; 179.859685, 71.434357; 179.859685, 17.623468",United States,ID,12/17/2014 15:33,1418812413,0.600000024,p
"Ex-Bush aide, CFR president ""Gross release clears way for progress. Q now: what does Cuba have to do for easing",50714,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 15:33,1418812438,0.414782643,p
The risk to the US in normalizing relations with Cuba is that Americans will see benefits of socialism. The risk to Cuba is i,148,Polygon,"-87.940033, 41.644102; -87.940033, 42.0230669; -87.523993, 42.0230669; -87.523993, 41.644102",Chicago,IL,12/17/2014 15:34,1418812442,-0.655000031,n
"Sen. Menendez, a Dem, on deal for Gross's release: “President Obama's actions have vindicated the brutal behavior of the Cuban",23836,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 15:34,1418812447,0,n
"So overdue, a patch-up with Cuba. Should have happened decades ago, to the betterment of the Cuban people and the world.",13654,Polygon,"-84.561205, 33.788139; -84.561205, 33.905391; -84.470367, 33.905391; -84.470367, 33.788139",Smyrna,GA,12/17/2014 15:35,1418812502,0.527499974,p
Word is that US held political prisoners the CubanFive are free &amp; Cuban held Alan Gross is also free... Obama speaks on i,944,Polygon,"-73.807197, 40.881294; -73.807197, 40.988329; -73.755414, 40.988329; -73.755414, 40.881294",New Rochelle,NY,12/17/2014 15:35,1418812549,-0.400000006,n
"Cuba Releases Alan Gross After Five Years in Prison: Held for five years in Cuba, Alan Gross has finally been…",5520,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538",Los Angeles,CA,12/17/2014 15:37,1418812623,-0.410306007,n
So Obamas going soft on Cuba now. Awesome. Americas toughest president. thistweetistotalsarcasm,103,Polygon,"-71.191505, 42.227797; -71.191505, 42.399542; -70.986004, 42.399542; -70.986004, 42.227797",Boston,MA,12/17/2014 15:37,1418812628,-0.074999988,n
The US and Cuba are negotiating an end to the trade embargo? Looks like the U.S. is working on... Cuban Links ??,127,Polygon,"-92.889433, 42.491889; -92.889433, 47.309715; -86.24955, 47.309715; -86.24955, 42.491889",Wisconsin,US,12/17/2014 15:37,1418812639,1,p
Obama wants to enjoy some of those fine Cuban cigars in his retirement without ATF knocking his door down.,79,Polygon,"-71.134552, 42.3727525; -71.134552, 42.418052; -71.072892, 42.418052; -71.072892, 42.3727525",Somerville,MA,12/17/2014 15:37,1418812644,0.49000001,p
Prediction: Cuba is going to become a major destination for U.S. medical tourism.,1509,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 15:37,1418812657,0.365333349,p
The United States is going to announce the normalization of relations with Cuba today! It's about damn time! Cuban vacation ne,1437,Polygon,"-84.32187, 33.752879; -84.32187, 36.588118; -75.40012, 36.588118; -75.40012, 33.752879",North Carolina,US,12/17/2014 15:37,1418812674,-0.711595416,n
Cuban cigars and rum will finally be able to come to the US legally Cuba,2131,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404",Miami,FL,12/17/2014 15:37,1418812679,0.04902,p
"Next thing you know, we'll start selling drones to Cuba so they can use in the future to attack American c",138,Polygon,"-94.61771, 33.004106; -94.61771, 36.499767; -89.644838, 36.499767; -89.644838, 33.004106",Arkansas,US,12/17/2014 15:38,1418812687,-0.600000024,n
What r we giving up this time Obama? The state if Florida to Cuba! We will lose big in negotiating with Cuba!,38,Polygon,"-73.962582, 40.541722; -73.962582, 40.8000371; -73.699793, 40.8000371; -73.699793, 40.541722",Queens,NY,12/17/2014 15:38,1418812714,-0.980000019,n
Obama's improved US-Cuba relations result in Alan Gross release |,1260,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538",Los Angeles,CA,12/17/2014 15:39,1418812792,0.980000019,p
WTOP Alert: Cuba releases American aid worker and local resident Alan Gross after five years in prison.,478,Polygon,"-76.8451903, 38.811751; -76.8451903, 38.870946; -76.772448, 38.870946; -76.772448, 38.811751",Westphalia,MD,12/17/2014 15:40,1418812829,0.258397341,p
